"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order"
"","","","","","html-keyboard-response","20","138960","0.0-14.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img  src='G_5.jpg' height='90'> <img id='selected'  src='G_1.jpg' height='90'> <img id='selected' src='G_3.jpg' height='90'> <img src='G_9.jpg' height='90'> <img src='G_7.jpg' height='90'>","null","Animation0",""
"","","","","","html-keyboard-response","21","139272","0.0-15.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img  src='G_5.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img  src='G_3.jpg' height='90'> <img src='G_9.jpg' height='90'> <img src='G_7.jpg' height='90'>","null","Animation0",""
"","","","","","html-keyboard-response","22","139788","0.0-16.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img  src='G_5.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img id='selected'  src='G_3.jpg' height='90'> <img src='G_9.jpg' height='90'> <img src='G_7.jpg' height='90'>","null","Animation0",""
"","","","","","html-keyboard-response","23","140303","0.0-17.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img  src='G_5.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img id='selected'  src='G_3.jpg' height='90'> <img id='selected' src='G_9.jpg' height='90'> <img src='G_7.jpg' height='90'>","null","Animation0",""
"","","","","","html-keyboard-response","24","140818","0.0-18.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img  src='G_5.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img id='selected'  src='G_3.jpg' height='90'> <img id='selected' src='G_9.jpg' height='90'> <img src='G_7.jpg' height='90'>","null","Animation0",""
"","","","","","html-keyboard-response","25","141130","0.0-19.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img  src='G_5.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img  src='G_9.jpg' height='90'> <img src='G_7.jpg' height='90'>","null","Animation0",""
"","","","","","html-keyboard-response","26","141643","0.0-20.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img  src='G_5.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img id='selected'  src='G_9.jpg' height='90'> <img src='G_7.jpg' height='90'>","null","Animation0",""
"","","","","","html-keyboard-response","27","142155","0.0-21.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img  src='G_5.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img id='selected'  src='G_9.jpg' height='90'> <img id='selected' src='G_7.jpg' height='90'>","null","Animation0",""
"","","","","","html-keyboard-response","28","142662","0.0-22.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img  src='G_5.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img id='selected'  src='G_9.jpg' height='90'> <img id='selected' src='G_7.jpg' height='90'>","null","Animation0",""
"","","","","","html-keyboard-response","29","142972","0.0-23.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img  src='G_5.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img   src='G_9.jpg' height='90'> <img  src='G_7.jpg' height='90'>","null","Animation0",""
"","","","","","html-keyboard-response","30","146327","0.0-24.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","3343","[""Did you notice any patterns? <br><br>Press Enter to watch that example again and follow the steps of Omgne Sort.""]","enter","",""
"","","","","","html-button-response","31","146737","0.0-25.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img id='selected' src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_9.jpg' height='90'> <img src='G_7.jpg' height='90'>","null","Learning example 0",""
"","","","","","html-button-response","32","147054","0.0-26.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img id='selected' src='G_1.jpg' height='90'> <img id='selected' src='G_5.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_9.jpg' height='90'> <img src='G_7.jpg' height='90'>","null","Learning example 0",""
"","","","","","html-button-response","33","147371","0.0-27.0","14","1","2025-01-20 20:13:58","8e5ef0ea70509e21e61f535100ed03ac","76.141.38.119","Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","WebKit","Chrome","103.0.0.0","ChromeOS","14816.131.0","https://app.prolific.com/","en-US,en;q=0.9","5b7f12c28e39df00016ad638","678b1bdf6d0aefd65c71dcd2","678eae6847a1c85b11bc678c","","null","<img id='swapped' src='G_5.jpg' height='90'> <img id='swapped' src='G_1.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_9.jpg' height='90'> <img src='G_7.jpg' height='90'>","null","Learning example 0",""
